year,uf,municipality_code,tsb_associated,tsb_grupo_exposicao,formal_jobs,wage_mass,cnae_count
2024,SP,355030,True,Alta exposicao TSB,18774,187620818.18,19
2024,RJ,330455,True,Alta exposicao TSB,17876,137950870.36,16
2024,MG,310620,True,Alta exposicao TSB,17030,151519772.67000002,14
2024,SP,355030,True,Exposicao intermediaria TSB,14097,130490135.53999999,18
2024,RJ,330630,True,Alta exposicao TSB,13373,46500370.89,5
2024,RJ,330630,True,Exposicao intermediaria TSB,11437,37307407.13,5
2024,PR,410690,True,Alta exposicao TSB,11164,94340790.75999999,14
2024,AM,130260,True,Alta exposicao TSB,7108,28890564.63,13
2024,GO,520870,True,Alta exposicao TSB,6648,72738533.22999999,13
2024,MG,313130,True,Alta exposicao TSB,6481,41217646.79,7
2024,ES,320500,True,Alta exposicao TSB,6353,57090841.2,9
2024,SP,351740,True,Alta exposicao TSB,6182,26172822.020000003,2
2024,PR,412710,True,Alta exposicao TSB,6179,33549947.72,5
2024,PE,261160,True,Alta exposicao TSB,6034,50810281.78,13
2024,RJ,330455,True,Exposicao intermediaria TSB,5692,25214303.96,16
2024,SP,351880,True,Exposicao intermediaria TSB,5473,23999859.830000002,14
2024,BA,292740,True,Alta exposicao TSB,5372,49085073.78,12
2024,MG,314590,True,Alta exposicao TSB,5329,35407373.6,3
2024,SP,350115,True,Exposicao intermediaria TSB,5129,27577713.37,2
2024,MG,316720,True,Alta exposicao TSB,4537,17457612.36,6
2024,PE,261640,True,Alta exposicao TSB,4512,11346822.52,5
2024,MS,500830,True,Alta exposicao TSB,4145,34774577.410000004,7
2024,PA,150130,True,Exposicao intermediaria TSB,3959,27693427.639999997,5
2024,PB,251370,True,Alta exposicao TSB,3958,10629288.620000001,5
2024,SP,355250,True,Alta exposicao TSB,3800,26769006.73,6
2024,MG,317010,True,Alta exposicao TSB,3716,19746994.35,8
2024,SP,351880,True,Alta exposicao TSB,3654,15841727.440000001,12
2024,BA,290570,True,Exposicao intermediaria TSB,3607,45750599.269999996,12
2024,MG,313630,True,Alta exposicao TSB,3602,13834836.979999999,2
2024,MA,211130,True,Exposicao intermediaria TSB,3415,25908924.28,6
2024,SP,352680,True,Alta exposicao TSB,3297,27850903.709999997,4
2024,MT,510623,True,Alta exposicao TSB,3264,16610908.43,1
2024,SP,355250,True,Exposicao intermediaria TSB,3161,19851964.73,11
2024,RS,431490,True,Alta exposicao TSB,3138,23799769.240000002,12
2024,PA,150420,True,Alta exposicao TSB,3113,14570636.19,4
2024,SP,354870,True,Exposicao intermediaria TSB,3087,16428753.450000001,10
2024,CE,231240,True,Alta exposicao TSB,3046,22023167.12,3
2024,SP,353870,True,Alta exposicao TSB,3044,19799473.849999998,13
2024,MG,316870,True,Alta exposicao TSB,2986,16565314.27,4
2024,BA,291080,True,Alta exposicao TSB,2903,10459060.4,10
2024,DF,530010,True,Alta exposicao TSB,2897,56263349.03,12
2024,PR,410690,True,Exposicao intermediaria TSB,2887,14327404.09,14
2024,MG,313670,True,Alta exposicao TSB,2886,14799952.91,10
2024,SP,352710,True,Alta exposicao TSB,2866,14991039.209999999,4
2024,SP,352590,True,Alta exposicao TSB,2836,20133107.259999998,11
2024,MS,500270,True,Alta exposicao TSB,2821,15225177.48,10
2024,DF,530010,True,Exposicao intermediaria TSB,2803,12201062.31,9
2024,GO,521850,True,Alta exposicao TSB,2692,14191144.09,2
2024,AM,130260,True,Exposicao intermediaria TSB,2640,8527250.49,12
2024,SP,352940,True,Exposicao intermediaria TSB,2611,22291519.82,13
2024,SP,352690,True,Alta exposicao TSB,2534,20198878.7,12
2024,MG,310670,True,Alta exposicao TSB,2524,9416011.57,11
2024,SP,353800,True,Alta exposicao TSB,2503,16910175.57,10
2024,MG,312230,True,Alta exposicao TSB,2489,11140614.57,10
2024,PI,221110,True,Alta exposicao TSB,2392,5951944.12,2
2024,SP,354780,True,Exposicao intermediaria TSB,2360,21079700.7,10
2024,SC,421830,True,Alta exposicao TSB,2300,13105792.18,3
2024,SP,350570,True,Alta exposicao TSB,2299,13599987.400000002,11
2024,PI,221100,True,Alta exposicao TSB,2289,13896359.07,9
2024,MA,210005,True,Alta exposicao TSB,2255,10198841.87,5
2024,PR,411730,True,Alta exposicao TSB,2229,15575835.55,1
2024,MG,311860,True,Alta exposicao TSB,2210,10906878.73,10
2024,SP,352690,True,Exposicao intermediaria TSB,2156,12034443.579999998,6
2024,GO,520547,True,Alta exposicao TSB,2131,11285270.520000001,3
2024,SP,355220,True,Exposicao intermediaria TSB,2125,9316559.64,11
2024,PE,261160,True,Exposicao intermediaria TSB,2120,9852161.76,11
2024,MG,313540,True,Alta exposicao TSB,2119,19530428.51,1
2024,SP,350600,True,Alta exposicao TSB,2112,12715511.51,9
2024,RS,432200,True,Exposicao intermediaria TSB,2099,31467192.55,7
2024,CE,230440,True,Alta exposicao TSB,2043,22440175.21,10
2024,SP,353800,True,Exposicao intermediaria TSB,2033,16505074.020000001,8
2024,SP,351350,True,Exposicao intermediaria TSB,2031,21839201.76,9
2024,SP,350900,True,Alta exposicao TSB,2028,13505470.360000001,9
2024,AL,270430,True,Alta exposicao TSB,2022,9401455.52,10
2024,SP,352440,True,Alta exposicao TSB,1956,22551202.720000003,9
2024,SP,355240,True,Alta exposicao TSB,1938,18842666.11,7
2024,SP,350210,True,Alta exposicao TSB,1936,8299465.3,4
2024,MT,510340,True,Alta exposicao TSB,1921,7950054.88,12
2024,RN,240140,True,Alta exposicao TSB,1905,4830942.48,2
2024,RJ,330010,True,Alta exposicao TSB,1894,39293500.089999996,2
2024,SC,420540,True,Alta exposicao TSB,1888,24351676.45,7
2024,BA,292200,True,Alta exposicao TSB,1874,16058716.809999999,2
2024,PB,250300,True,Alta exposicao TSB,1871,4877621.69,1
2024,SC,420300,True,Alta exposicao TSB,1869,9469976.799999999,5
2024,MG,311800,True,Exposicao intermediaria TSB,1857,5046804.0,3
2024,PB,251120,True,Alta exposicao TSB,1839,5842253.66,3
2024,SP,355220,True,Alta exposicao TSB,1827,13287769.79,9
2024,SP,354870,True,Alta exposicao TSB,1818,7387390.09,9
2024,SP,352440,True,Exposicao intermediaria TSB,1816,13379518.84,7
2024,RO,110020,True,Alta exposicao TSB,1795,14790932.09,9
2024,SC,420240,True,Alta exposicao TSB,1792,9910586.190000001,9
2024,SP,355630,True,Alta exposicao TSB,1787,7517251.2299999995,2
2024,MG,316720,True,Exposicao intermediaria TSB,1783,7373965.38,8
2024,GO,520110,True,Alta exposicao TSB,1760,5094187.61,8
2024,SP,353740,True,Alta exposicao TSB,1753,7103221.4,1
2024,SP,352600,True,Alta exposicao TSB,1743,8178420.78,1
2024,SP,353060,True,Alta exposicao TSB,1732,11914800.93,7
2024,BA,290570,True,Alta exposicao TSB,1699,13914309.46,12
2024,SP,355130,True,Alta exposicao TSB,1682,8880347.14,2
2024,PR,411300,True,Alta exposicao TSB,1675,6281127.26,2
2024,SP,351350,True,Alta exposicao TSB,1661,11272982.92,4
2024,MG,310420,True,Exposicao intermediaria TSB,1643,6418097.199999999,4
2024,SP,352400,True,Exposicao intermediaria TSB,1638,12489633.96,9
2024,SP,350950,True,Exposicao intermediaria TSB,1632,11643464.95,9
2024,SP,352430,True,Alta exposicao TSB,1628,8286014.53,4
2024,SP,355670,True,Alta exposicao TSB,1624,10722083.52,7
2024,RS,430930,True,Alta exposicao TSB,1619,17587938.08,6
2024,MS,500600,True,Alta exposicao TSB,1607,7254724.82,1
2024,SP,353930,True,Alta exposicao TSB,1596,7000413.9399999995,3
2024,PA,150140,True,Alta exposicao TSB,1591,10476145.870000001,10
2024,MG,315980,True,Alta exposicao TSB,1587,6924169.32,2
2024,SP,352050,True,Alta exposicao TSB,1587,8229049.399999999,6
2024,PA,150812,True,Alta exposicao TSB,1576,5748050.0200000005,2
2024,RJ,330400,True,Alta exposicao TSB,1559,6626363.35,4
2024,SP,353070,True,Alta exposicao TSB,1553,9756895.86,7
2024,GO,522045,True,Alta exposicao TSB,1552,6446661.83,4
2024,SP,352260,True,Alta exposicao TSB,1546,7984104.329999999,6
2024,GO,521380,True,Alta exposicao TSB,1542,6793343.38,2
2024,SP,354730,True,Alta exposicao TSB,1536,6137088.91,6
2024,RJ,330170,True,Exposicao intermediaria TSB,1532,14038087.59,12
2024,SP,353650,True,Exposicao intermediaria TSB,1531,15683539.64,11
2024,SP,353060,True,Exposicao intermediaria TSB,1528,7797277.28,10
2024,SP,353050,True,Alta exposicao TSB,1522,6251588.76,6
2024,SP,352960,True,Alta exposicao TSB,1503,6952593.029999999,2
2024,MG,317020,True,Exposicao intermediaria TSB,1489,5134413.3,9
2024,SP,353180,True,Alta exposicao TSB,1489,16500156.63,4
2024,MG,310620,True,Exposicao intermediaria TSB,1487,6114677.07,11
2024,RS,432000,True,Alta exposicao TSB,1486,10349683.92,5
2024,SP,351550,True,Alta exposicao TSB,1478,5293716.26,4
2024,SC,421175,True,Alta exposicao TSB,1475,9385761.45,3
2024,MA,211130,True,Alta exposicao TSB,1473,11685886.89,7
2024,TO,172100,True,Alta exposicao TSB,1455,5755979.05,4
2024,SP,351380,True,Alta exposicao TSB,1449,9489129.75,9
2024,SP,352885,True,Alta exposicao TSB,1427,4786156.87,1
2024,RS,430510,True,Alta exposicao TSB,1425,8470622.36,11
2024,SP,355340,True,Alta exposicao TSB,1420,7268133.41,1
2024,MS,500720,True,Alta exposicao TSB,1418,6780101.510000001,2
2024,SP,353020,True,Alta exposicao TSB,1416,7287179.17,2
2024,SP,354550,True,Alta exposicao TSB,1407,5803058.74,3
2024,PR,410180,True,Alta exposicao TSB,1406,6639615.109999999,9
2024,SP,354390,True,Exposicao intermediaria TSB,1406,9675227.97,8
2024,SP,350570,True,Exposicao intermediaria TSB,1403,8510155.459999999,10
2024,MG,313620,True,Alta exposicao TSB,1395,8302829.85,3
2024,SP,350850,True,Exposicao intermediaria TSB,1392,11616634.97,4
2024,ES,320060,True,Alta exposicao TSB,1378,13837012.82,3
2024,RR,140010,True,Alta exposicao TSB,1374,7880052.51,5
2024,PR,412550,True,Exposicao intermediaria TSB,1372,5381409.45,10
2024,CE,230440,True,Exposicao intermediaria TSB,1366,3010366.84,12
2024,GO,520870,True,Exposicao intermediaria TSB,1363,3884258.25,9
2024,GO,520860,True,Alta exposicao TSB,1355,5309250.41,4
2024,ES,320500,True,Exposicao intermediaria TSB,1349,5126066.54,7
2024,SC,420930,True,Alta exposicao TSB,1328,5517157.59,5
2024,BA,292110,True,Alta exposicao TSB,1327,6388575.66,2
2024,ES,320320,True,Alta exposicao TSB,1321,8728093.95,8
2024,MT,510790,True,Alta exposicao TSB,1320,8422694.39,6
2024,PB,250750,True,Alta exposicao TSB,1318,12741713.88,10
2024,SP,351380,True,Exposicao intermediaria TSB,1309,6118731.76,13
2024,RS,430390,True,Alta exposicao TSB,1307,5182207.58,7
2024,PR,410830,True,Alta exposicao TSB,1301,28955912.96,3
2024,MG,312710,True,Alta exposicao TSB,1299,5987678.040000001,3
2024,MG,310670,True,Exposicao intermediaria TSB,1297,4131829.96,10
2024,SP,350760,True,Alta exposicao TSB,1297,8318284.720000001,5
2024,SP,352310,True,Alta exposicao TSB,1288,5270499.83,9
2024,SC,421870,True,Exposicao intermediaria TSB,1287,4220853.4799999995,9
2024,SP,352530,True,Alta exposicao TSB,1287,5118740.6,7
2024,SP,352050,True,Exposicao intermediaria TSB,1286,5120887.1,10
2024,MS,500620,True,Alta exposicao TSB,1268,4685661.01,1
2024,SP,350280,True,Alta exposicao TSB,1259,5846583.23,5
2024,SP,351910,True,Alta exposicao TSB,1257,4604919.869999999,2
2024,SP,354980,True,Alta exposicao TSB,1248,8037814.15,10
2024,MS,500325,True,Alta exposicao TSB,1240,6180478.19,2
2024,SC,421917,True,Alta exposicao TSB,1234,5791112.0,3
2024,SP,352310,True,Exposicao intermediaria TSB,1223,4825803.81,10
2024,GO,520430,True,Alta exposicao TSB,1218,6056247.03,2
2024,GO,521310,True,Alta exposicao TSB,1207,6409209.23,2
2024,RS,430535,True,Alta exposicao TSB,1200,7571879.2,3
2024,RJ,330470,True,Alta exposicao TSB,1198,3327262.62,7
2024,SP,354980,True,Exposicao intermediaria TSB,1195,3950156.71,8
2024,SC,420910,True,Exposicao intermediaria TSB,1193,4634284.88,11
2024,SP,354990,True,Exposicao intermediaria TSB,1190,5165042.48,11
2024,SP,351690,True,Alta exposicao TSB,1171,8279697.3100000005,2
2024,RN,240810,True,Alta exposicao TSB,1162,11158037.63,8
2024,PR,411710,True,Alta exposicao TSB,1154,3623159.87,1
2024,MG,317010,True,Exposicao intermediaria TSB,1151,6875055.43,7
2024,MG,311860,True,Exposicao intermediaria TSB,1146,4256251.19,10
2024,SP,353870,True,Exposicao intermediaria TSB,1141,6162079.86,10
2024,MA,210530,True,Alta exposicao TSB,1127,10285061.42,6
2024,MG,310630,True,Alta exposicao TSB,1123,12410679.45,1
2024,SP,351370,True,Alta exposicao TSB,1122,4107328.66,2
2024,PR,412550,True,Alta exposicao TSB,1108,5521394.5200000005,9
2024,SP,350920,True,Alta exposicao TSB,1106,5456495.92,6
2024,MT,510060,True,Alta exposicao TSB,1105,5212580.22,2
2024,PE,260620,True,Alta exposicao TSB,1098,4913178.7,2
2024,SP,353440,True,Alta exposicao TSB,1095,6017968.37,8
2024,GO,520140,True,Exposicao intermediaria TSB,1074,3356870.94,11
2024,GO,521170,True,Alta exposicao TSB,1066,4938187.61,1
2024,SC,421900,True,Exposicao intermediaria TSB,1064,3730627.72,3
2024,SP,351840,True,Exposicao intermediaria TSB,1062,6883741.53,6
2024,GO,520130,True,Alta exposicao TSB,1059,3854844.38,1
2024,SP,352730,True,Alta exposicao TSB,1053,11361401.209999999,7
2024,SC,420750,True,Alta exposicao TSB,1052,4375346.22,6
2024,GO,521190,True,Alta exposicao TSB,1043,5085274.86,2
2024,SP,354060,True,Alta exposicao TSB,1043,5448937.67,5
2024,SP,353430,True,Alta exposicao TSB,1040,6851897.279999999,2
2024,CE,230765,True,Alta exposicao TSB,1039,3892972.1799999997,7
2024,MG,313380,True,Alta exposicao TSB,1037,3947513.8600000003,6
2024,SP,354340,True,Exposicao intermediaria TSB,1035,3207020.59,11
2024,SP,350925,True,Exposicao intermediaria TSB,1034,6458089.06,2
2024,SC,421190,True,Exposicao intermediaria TSB,1033,4009522.77,6
2024,MG,315770,True,Alta exposicao TSB,1029,5286432.42,1
2024,SP,354990,True,Alta exposicao TSB,1023,7646975.4,10
2024,MT,510170,True,Alta exposicao TSB,1018,4554233.92,1
2024,SP,353950,True,Alta exposicao TSB,1018,4298140.64,2
2024,PR,411390,True,Alta exposicao TSB,1017,5269029.149999999,3
2024,SP,354780,True,Alta exposicao TSB,1013,6484502.21,10
2024,GO,522155,True,Alta exposicao TSB,1009,5179289.08,2
2024,SC,420530,True,Alta exposicao TSB,1008,3381257.3800000004,4
2024,SC,421790,True,Alta exposicao TSB,1005,4146485.56,5
2024,RJ,330420,True,Alta exposicao TSB,999,4878578.640000001,3
2024,MG,314700,True,Alta exposicao TSB,998,3855492.65,3
2024,SE,280030,True,Alta exposicao TSB,998,8765159.04,8
2024,PR,410180,True,Exposicao intermediaria TSB,994,6901772.74,9
2024,SP,352590,True,Exposicao intermediaria TSB,994,8692955.48,9
2024,MG,315180,True,Exposicao intermediaria TSB,993,6914879.68,7
2024,PR,410430,True,Alta exposicao TSB,993,4465268.53,6
2024,SP,350275,True,Alta exposicao TSB,990,6452431.51,6
2024,MG,315200,True,Alta exposicao TSB,986,3114863.97,2
2024,PE,260680,True,Alta exposicao TSB,981,3271802.88,5
2024,GO,520740,True,Alta exposicao TSB,980,4798507.71,1
2024,GO,521090,True,Alta exposicao TSB,971,3563850.71,1
2024,SP,354070,True,Exposicao intermediaria TSB,971,5325861.760000001,4
2024,SC,420420,True,Exposicao intermediaria TSB,966,3295008.6799999997,8
2024,MG,313862,True,Alta exposicao TSB,962,4021503.88,1
2024,SE,280460,True,Alta exposicao TSB,962,2214589.31,2
2024,SP,353640,True,Alta exposicao TSB,962,3690056.0,1
2024,BA,291072,True,Alta exposicao TSB,961,7791737.37,6
2024,BA,292740,True,Exposicao intermediaria TSB,955,2837801.96,11
2024,SP,353030,True,Exposicao intermediaria TSB,955,2620543.2100000004,4
2024,SP,355410,True,Exposicao intermediaria TSB,949,4608708.91,9
2024,MS,500710,True,Alta exposicao TSB,943,12933843.18,2
2024,SP,350750,True,Exposicao intermediaria TSB,935,3624034.53,3
2024,SC,421620,True,Alta exposicao TSB,930,8166388.58,2
2024,SP,350030,True,Alta exposicao TSB,921,4161025.72,4
2024,PB,250400,True,Alta exposicao TSB,920,6607334.53,10
2024,SP,350160,True,Exposicao intermediaria TSB,916,6444915.58,8
2024,MG,315110,True,Alta exposicao TSB,912,2970820.51,3
2024,SP,354520,True,Exposicao intermediaria TSB,907,4146985.46,7
2024,GO,521150,True,Alta exposicao TSB,905,4778103.33,3
2024,SP,353980,True,Alta exposicao TSB,904,4299466.9399999995,7
2024,TO,171650,True,Alta exposicao TSB,904,3778355.58,1
2024,MG,310510,True,Alta exposicao TSB,901,3625761.31,2
2024,PR,410940,True,Alta exposicao TSB,900,3642765.24,6
2024,RJ,330040,True,Alta exposicao TSB,900,3666534.2,7
2024,GO,522050,True,Alta exposicao TSB,898,3678140.13,1
2024,SP,355670,True,Exposicao intermediaria TSB,890,7616735.95,7
2024,PR,411990,True,Exposicao intermediaria TSB,889,2450720.04,4
2024,SP,352250,True,Alta exposicao TSB,888,4316170.81,5
2024,SP,354890,True,Alta exposicao TSB,888,5547469.95,5
2024,GO,521645,True,Alta exposicao TSB,876,4551996.69,2
2024,MG,312510,True,Alta exposicao TSB,876,2721470.5,4
2024,RS,430510,True,Exposicao intermediaria TSB,874,3227221.15,12
2024,SP,351300,True,Exposicao intermediaria TSB,874,6211845.930000001,7
2024,SP,354580,True,Alta exposicao TSB,874,4527430.25,6
2024,SC,420820,True,Alta exposicao TSB,872,4486576.57,9
2024,SC,420890,True,Alta exposicao TSB,870,4736923.3100000005,7
2024,SC,420910,True,Alta exposicao TSB,864,5192617.97,9
2024,SP,355620,True,Exposicao intermediaria TSB,863,6911010.050000001,5
2024,PR,411370,True,Alta exposicao TSB,860,3073353.31,10
2024,SP,350520,True,Alta exposicao TSB,859,3243940.33,2
2024,SP,355535,True,Alta exposicao TSB,857,3600473.93,1
2024,SP,350330,True,Alta exposicao TSB,856,5013203.96,7
2024,MS,500380,True,Alta exposicao TSB,852,3441519.36,1
2024,PR,411520,True,Exposicao intermediaria TSB,848,3128936.64,7
2024,SP,352760,True,Alta exposicao TSB,842,6589047.12,1
2024,SP,355170,True,Exposicao intermediaria TSB,840,3821681.49,6
2024,GO,521930,True,Alta exposicao TSB,838,3988840.04,2
2024,SP,354330,True,Exposicao intermediaria TSB,838,2668592.7300000004,4
2024,GO,521880,True,Exposicao intermediaria TSB,834,2352582.12,6
2024,MT,510263,True,Alta exposicao TSB,834,5223658.25,4
2024,SP,350950,True,Alta exposicao TSB,833,7816200.63,9
2024,SP,353070,True,Exposicao intermediaria TSB,828,1387738.26,9
2024,MG,313505,True,Alta exposicao TSB,825,3819687.1599999997,2
2024,SP,350190,True,Alta exposicao TSB,822,3256700.0199999996,5
2024,PR,411180,True,Alta exposicao TSB,817,3389267.51,1
2024,SP,352940,True,Alta exposicao TSB,816,3566137.54,8
2024,ES,320130,True,Alta exposicao TSB,813,4334688.6,4
2024,SP,354520,True,Alta exposicao TSB,813,4657039.78,6
2024,SP,352340,True,Alta exposicao TSB,811,4520846.15,7
2024,PE,260790,True,Exposicao intermediaria TSB,806,2832236.19,10
2024,MS,500200,True,Alta exposicao TSB,803,3116906.05,1
2024,MS,500100,True,Alta exposicao TSB,801,2814208.23,2
2024,PR,410420,True,Alta exposicao TSB,800,3992779.8600000003,3
2024,MG,316670,True,Alta exposicao TSB,790,2064790.33,1
2024,SC,421500,True,Alta exposicao TSB,787,2939380.77,9
2024,RS,430790,True,Alta exposicao TSB,782,3320881.24,8
2024,BA,293070,True,Exposicao intermediaria TSB,781,3359706.11,9
2024,GO,520910,True,Alta exposicao TSB,776,3678440.56,1
2024,SC,420550,True,Alta exposicao TSB,772,3890732.6999999997,6
2024,GO,520150,True,Alta exposicao TSB,769,3795062.83,2
2024,SP,354880,True,Exposicao intermediaria TSB,759,3171307.58,8
2024,SC,420380,True,Alta exposicao TSB,757,4291961.33,4
2024,MG,314330,True,Exposicao intermediaria TSB,754,2244624.9699999997,6
2024,MG,314710,True,Alta exposicao TSB,754,3449026.73,3
2024,SP,350320,True,Alta exposicao TSB,753,3501163.2600000002,6
2024,BA,292860,True,Alta exposicao TSB,751,2766261.3,3
2024,MS,500570,True,Alta exposicao TSB,751,3475856.29,3
2024,MS,500080,True,Alta exposicao TSB,735,3060749.94,1
2024,MS,500370,True,Alta exposicao TSB,735,4995526.55,3
2024,SC,420240,True,Exposicao intermediaria TSB,732,2822647.85,8
2024,RS,431340,True,Alta exposicao TSB,731,3460565.34,11
2024,MS,500780,True,Alta exposicao TSB,730,3864854.05,2
2024,SP,354760,True,Alta exposicao TSB,729,3455846.46,6
2024,MG,312770,True,Alta exposicao TSB,728,2824326.91,4
2024,RS,431490,True,Exposicao intermediaria TSB,726,2351313.61,11
2024,SP,351570,True,Exposicao intermediaria TSB,725,2469770.92,6
2024,RS,431870,True,Alta exposicao TSB,724,4868432.35,11
2024,PR,410840,True,Exposicao intermediaria TSB,722,2990488.93,4
2024,RJ,330420,True,Exposicao intermediaria TSB,722,10849808.5,5
2024,AL,270690,True,Alta exposicao TSB,717,6418696.12,2
2024,ES,320120,True,Exposicao intermediaria TSB,715,2668120.0100000002,8
2024,SP,352340,True,Exposicao intermediaria TSB,707,5780102.11,8
2024,PR,412220,True,Exposicao intermediaria TSB,705,3972698.65,3
2024,AP,160030,True,Alta exposicao TSB,704,3762122.92,5
2024,PR,410480,True,Exposicao intermediaria TSB,704,2345360.93,6
2024,MG,311530,True,Alta exposicao TSB,699,4172042.04,3
2024,RS,430310,True,Alta exposicao TSB,693,3375479.89,7
2024,AL,270430,True,Exposicao intermediaria TSB,692,5547656.44,8
2024,SP,351040,True,Exposicao intermediaria TSB,692,3701908.38,5
2024,SP,351040,True,Alta exposicao TSB,684,3451786.93,4
2024,SP,352470,True,Alta exposicao TSB,681,3788794.4499999997,3
2024,RJ,330190,True,Alta exposicao TSB,678,11022992.360000001,3
2024,SC,420130,True,Exposicao intermediaria TSB,677,2548579.4299999997,10
2024,SP,351300,True,Alta exposicao TSB,676,3530357.3200000003,9
2024,CE,230428,True,Exposicao intermediaria TSB,669,3085377.38,4
2024,MA,210030,True,Alta exposicao TSB,668,1784669.48,1
2024,RS,431410,True,Alta exposicao TSB,665,5236103.09,6
2024,PE,260720,True,Exposicao intermediaria TSB,655,6800641.36,6
2024,RJ,330070,True,Alta exposicao TSB,655,1318258.3299999998,3
2024,RS,430390,True,Exposicao intermediaria TSB,654,3933333.12,5
2024,PA,150050,True,Alta exposicao TSB,653,3817544.23,1
2024,SP,353350,True,Alta exposicao TSB,652,3512079.74,4
2024,PR,411940,True,Alta exposicao TSB,646,2969490.23,1
2024,RS,430210,True,Alta exposicao TSB,646,3624202.83,5
2024,SC,421780,True,Alta exposicao TSB,645,2900657.63,5
2024,RJ,330110,True,Exposicao intermediaria TSB,643,3350682.6,3
2024,PE,260775,True,Exposicao intermediaria TSB,642,3634183.33,2
2024,SC,421630,True,Alta exposicao TSB,640,2218184.23,7
2024,SP,351620,True,Alta exposicao TSB,638,4527339.3,8
2024,PR,411370,True,Exposicao intermediaria TSB,637,1982337.19,9
2024,SP,355620,True,Alta exposicao TSB,637,2729692.9699999997,7
2024,CE,231290,True,Alta exposicao TSB,636,2415293.52,3
2024,MT,510340,True,Exposicao intermediaria TSB,635,2677165.44,8
2024,MG,313190,True,Alta exposicao TSB,634,2441487.4000000004,3
2024,MG,315180,True,Alta exposicao TSB,634,3878115.2800000003,6
2024,GO,521370,True,Alta exposicao TSB,633,2668468.07,1
2024,MA,211160,True,Alta exposicao TSB,630,2212735.25,1
2024,RJ,330540,True,Alta exposicao TSB,623,1825795.8199999998,2
2024,PR,411520,True,Alta exposicao TSB,619,2156332.31,12
2024,MG,317120,True,Exposicao intermediaria TSB,615,3265553.8000000003,5
2024,SP,350270,True,Exposicao intermediaria TSB,610,2875941.55,3
2024,AC,120040,True,Alta exposicao TSB,604,2780940.8400000003,4
2024,SC,420455,True,Alta exposicao TSB,604,3780965.28,3
2024,PR,411915,True,Alta exposicao TSB,599,2577465.43,5
2024,BA,290650,True,Exposicao intermediaria TSB,598,8285506.0200000005,8
2024,RN,240260,True,Alta exposicao TSB,593,1524665.68,2
2024,BA,292870,True,Exposicao intermediaria TSB,587,1191169.77,4
2024,MG,311050,True,Alta exposicao TSB,584,2511158.42,6
2024,BA,293330,True,Exposicao intermediaria TSB,583,1104981.58,7
2024,SP,350390,True,Exposicao intermediaria TSB,582,1958560.7000000002,6
2024,SP,350880,True,Alta exposicao TSB,579,2555756.09,1
2024,PE,260620,True,Exposicao intermediaria TSB,571,2957847.69,5
2024,SP,352390,True,Alta exposicao TSB,570,2895705.54,4
2024,SP,352500,True,Exposicao intermediaria TSB,570,2835059.57,6
2024,RJ,330330,True,Alta exposicao TSB,566,2194354.08,5
2024,SP,353282,True,Alta exposicao TSB,564,3561607.29,2
2024,SP,354340,True,Alta exposicao TSB,564,3277930.24,13
2024,GO,521000,True,Alta exposicao TSB,562,2139562.7800000003,3
2024,PE,261530,True,Alta exposicao TSB,562,1881459.29,2
2024,SP,350330,True,Exposicao intermediaria TSB,562,2521905.08,7
2024,SP,351240,True,Alta exposicao TSB,557,3199136.22,7
2024,MG,314520,True,Alta exposicao TSB,554,1520828.38,4
2024,SP,352570,True,Exposicao intermediaria TSB,554,1609998.2,2
2024,SP,355700,True,Exposicao intermediaria TSB,554,2779716.3499999996,5
2024,RJ,330100,True,Alta exposicao TSB,553,1879795.52,4
2024,SP,352270,True,Alta exposicao TSB,548,1864641.48,2
2024,SC,421360,True,Alta exposicao TSB,547,2189892.12,5
2024,MG,313670,True,Exposicao intermediaria TSB,545,1509136.73,8
2024,MS,500270,True,Exposicao intermediaria TSB,545,1785315.08,7
2024,RS,430310,True,Exposicao intermediaria TSB,543,1787525.96,8
2024,RS,432280,True,Alta exposicao TSB,542,2982059.84,6
2024,SP,355650,True,Exposicao intermediaria TSB,540,3726557.54,5
2024,MT,510622,True,Alta exposicao TSB,533,2958282.5300000003,2
2024,SP,352640,True,Exposicao intermediaria TSB,533,3147654.3099999996,3
2024,AL,270670,True,Alta exposicao TSB,531,1281827.39,2
2024,RS,430460,True,Alta exposicao TSB,531,3718839.08,6
2024,MG,314930,True,Exposicao intermediaria TSB,530,2517036.9,3
2024,SP,350410,True,Alta exposicao TSB,530,3055876.05,8
2024,MG,316860,True,Alta exposicao TSB,527,1141759.51,2
2024,CE,230100,True,Alta exposicao TSB,526,1509933.3800000001,3
2024,SP,350275,True,Exposicao intermediaria TSB,517,3165890.58,5
2024,SP,352230,True,Alta exposicao TSB,513,2377103.45,3
2024,PR,410304,True,Alta exposicao TSB,511,1534919.1400000001,3
2024,RS,430080,True,Exposicao intermediaria TSB,511,1699525.78,1
2024,MG,314260,True,Exposicao intermediaria TSB,510,1110527.87,1
2024,MS,500660,True,Alta exposicao TSB,510,2442235.7800000003,3
2024,SC,420360,True,Alta exposicao TSB,508,2105499.7800000003,8
2024,SP,352390,True,Exposicao intermediaria TSB,506,3900168.5,3
2024,PR,411910,True,Exposicao intermediaria TSB,505,1685743.23,2
2024,PI,221100,True,Exposicao intermediaria TSB,501,872725.75,10
2024,MS,500790,True,Alta exposicao TSB,499,2985190.74,2
