cnae_key,cnae_class,import_value_usd,export_value_usd,trade_balance_usd,import_net_weight_kg,export_net_weight_kg,domestic_production_value_brl_thousand,domestic_production_status,domestic_production_is_confidential,domestic_production_value_usd_comparable,apparent_consumption_value_usd,external_dependency_ratio,external_dependency_status,cnae_name,transition_relevance,rationale,trade_value_usd,import_share_trade,export_share_trade,import_penetration_ratio,export_orientation_ratio,economic_relevance_score,external_vulnerability_score,transition_score,priority_score,priority_tier,tsb_associated,tsb_cnae5_count,tsb_cnae5_list,tsb_scn67_list,tsb_setor_scn67_list,tsb_exposicao_scn67_max,tsb_grupo_exposicao,tsb_leitura_tecnica,tsb_rais_formal_jobs,tsb_rais_wage_mass,tsb_exposure_component_score,border_value_relevance_component_score,rais_scale_component_score,external_or_commercial_component_score,tsb_platform_alignment_score,tsb_platform_alignment_label
199,2731,730115446.2199637,185910510.6676784,-544204935.5522853,18733465.289307702,5365010.491542202,16603691.0,published,False,3079310410.0581303,3623515345.610416,0.201493681296103,calculated,Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,True,relevante para transição energética,916025956.887642,0.7970466783503147,0.2029533216496852,0.201493681296103,0.0603740727340862,0.7509025270758123,0.8158844765342961,1.0,0.8267148014440433,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,27424.0,137413530.2,0.0,0.8267148014440433,0.7653429602888087,0.7509025270758123,0.4724,3 - aderencia baixa
11,0891,409332208.9950473,105737571.29295433,-303594637.702093,873581663.3636398,181122511.5693857,2061294.0,published,False,382286328.5272151,685880966.229308,0.5967977377261069,calculated,"Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos",True,dependência externa alta; relevante para transição energética,515069780.2880016,0.794712143209351,0.205287856790649,0.5967977377261069,0.2765926045545906,0.6173285198555957,0.9458483754512635,1.0,0.8252707581227436,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,0.0,0.0,0.0,0.8252707581227436,0.030685920577617327,0.9458483754512635,0.3543,3 - aderencia baixa
9,0729,241215948.0,4118853737.0,3877637789.0,77257048.0,954659358.0,47816821.0,published,False,8868078470.09356,4990440681.093559,0.0483356006842951,calculated,Extração de minerais metálicos não-ferrosos não especificados anteriormente,True,valor comercial alto; forte peso exportador; relevante para transição energética,4360069685.0,0.0553238744852767,0.9446761255147232,0.0483356006842951,0.4644584225196358,0.9530685920577616,0.6028880866425993,1.0,0.8223826714801445,1 - priorizar,True,1,07294,0792,"Extração de minerais metálicos não-ferrosos, inclusive beneficiamentos",0.4672,Exposicao intermediaria TSB,"Exposição parcial, relevante para minerais estratégicos e transição.",0.0,0.0,0.4672,0.8223826714801445,0.030685920577617327,0.9530685920577617,0.5416,2 - aderencia media
217,2831,620816063.019548,274189028.66248417,-346627034.3570639,96887970.52926022,30988724.25401476,17447858.0,published,False,3235869107.213332,3582496141.5703955,0.1732914812707689,calculated,Fabricação de tratores agrícolas,True,relevante para transição energética,895005091.6820322,0.6936452862550919,0.306354713744908,0.1732914812707689,0.0847342768133815,0.7472924187725631,0.7942238267148014,1.0,0.8166064981949459,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,7214.0,48947933.67,0.0,0.8166064981949459,0.4151624548736462,0.7472924187725631,0.3993,3 - aderencia baixa
249,3091,698631467.429869,116999328.1485149,-581632139.2813542,124287817.92410593,5227523.532230174,34091986.0,published,False,6322678938.638164,6904311077.9195175,0.1011877158409247,calculated,Fabricação de motocicletas,True,relevante para transição energética,815630795.5783839,0.8565535671497694,0.1434464328502307,0.1011877158409247,0.0185047080966782,0.7292418772563177,0.8122743682310469,1.0,0.8166064981949459,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,22711.0,134960287.57,0.0,0.8166064981949459,0.7545126353790613,0.7292418772563177,0.4644,3 - aderencia baixa
117,2032,643133545.6894205,129155488.87583378,-513978056.8135867,276109455.10895807,73713229.97378111,12212506.0,published,False,2264923917.139712,2778901973.953298,0.2314344124828884,calculated,Fabricação de resinas termofixas,True,relevante para transição energética,772289034.5652542,0.832762757082859,0.167237242917141,0.2314344124828884,0.0570242063755234,0.7184115523465704,0.8014440433212996,1.0,0.807942238267148,1 - priorizar,True,1,20321,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",2649.0,19754776.76,0.6944,0.807942238267148,0.19494584837545126,0.7617328519855595,0.633,2 - aderencia media
166,2449,496047651.80024,434151217.1903187,-61896434.60992128,113120616.91018686,53689202.35880612,11468132.0,published,False,2126872768.9235344,2188769203.5334554,0.2266331466101779,calculated,Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente,True,relevante para transição energética,930198868.9905586,0.5332705385231712,0.4667294614768288,0.2266331466101779,0.2041265577959578,0.7617328519855595,0.7545126353790613,1.0,0.8064981949458483,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,9041.0,45240933.24,0.0,0.8064981949458483,0.4007220216606498,0.7617328519855595,0.396,3 - aderencia baixa
197,2721,352280163.2896596,57067934.66201474,-295212228.62764484,30044947.825584177,17677533.875561133,2579225.0,published,False,478341496.0192996,773553724.6469445,0.4554049086253741,calculated,"Fabricação de pilhas, baterias e acumuladores elétricos, exceto para veículos automotores",True,dependência externa alta; relevante para transição energética,409348097.9516744,0.8605882500796379,0.1394117499203621,0.4554049086253741,0.1193037508493978,0.5776173285198556,0.924187725631769,1.0,0.8007220216606499,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,2810.0,12208947.17,0.0,0.8007220216606499,0.15162454873646208,0.924187725631769,0.3691,3 - aderencia baixa
228,2864,275613375.0,23476396.0,-252136979.0,58820571.0,3780193.0,611528.0,published,False,113413610.04863489,365550589.0486349,0.7539678043394723,calculated,"Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados",True,dependência externa muito alta; relevante para transição energética,299089771.0,0.9215071918992508,0.0784928081007491,0.7539678043394723,0.20699804891082,0.5054151624548736,0.9819494584837544,1.0,0.7949458483754512,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,2491.0,11463589.23,0.0,0.7949458483754512,0.13357400722021662,0.9819494584837545,0.3727,3 - aderencia baixa
157,2421,193594382.57341307,2376610890.9521613,2183016508.3787484,385003635.86771065,4303480789.832453,74868510.0,published,False,13885068219.382135,11702051711.00339,0.0165436273359975,calculated,Produção de semi-acabados de aço,True,relevante para transição energética,2570205273.525574,0.0753225372959638,0.9246774627040362,0.0165436273359975,0.1711630690899059,0.9169675090252708,0.5667870036101083,1.0,0.7935018050541516,1 - priorizar,True,1,24211,2491,"Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura",0.8140000000000001,Alta exposicao TSB,"Setor industrial de transição, com forte peso em atividades compatíveis.",6912.0,49108460.54000001,0.8140000000000001,0.7935018050541516,0.4187725631768953,0.9169675090252708,0.7453,1 - maior aderencia TSB
238,2944,552967118.4092469,162126278.5496212,-390840839.8596257,67717193.74626666,17083872.408905014,23644685.0,published,False,4385128864.602776,4775969704.4624,0.1157811193594015,calculated,Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores,True,relevante para transição energética,715093396.9588681,0.7732795754525102,0.2267204245474897,0.1157811193594015,0.0369718390395141,0.7075812274368231,0.7689530685920578,1.0,0.7906137184115523,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,16946.0,85380296.19,0.0,0.7906137184115523,0.6173285198555957,0.7075812274368231,0.4273,3 - aderencia baixa
134,2121,6837488358.092604,457604189.6860732,-6379884168.40653,24935008.36721315,19578217.62253453,67164746.0,published,False,12456332844.70966,18836217013.116188,0.3629968986517551,calculated,Fabricação de medicamentos para uso humano,False,valor comercial alto; forte exposição importadora; dependência externa alta,7295092547.778677,0.937272325650562,0.062727674349438,0.3629968986517551,0.036736670044942,0.9819494584837544,0.9927797833935018,0.0,0.7898916967509026,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,99896.0,785195064.78,0.0,0.7898916967509026,0.9819494584837545,0.9819494584837545,0.5412,2 - aderencia media
105,1922,474917121.0242941,220883922.05660027,-254033198.96769387,580834567.2524331,242043082.13820767,42707934.0,published,False,7920587401.817799,8174620600.785492,0.0580965336762735,calculated,"Fabricação de produtos derivados do petróleo, exceto produtos do refino",True,relevante para transição energética,695801043.0808944,0.6825472967408011,0.3174527032591989,0.0580965336762735,0.027887315782401,0.7003610108303249,0.7472924187725631,1.0,0.7790613718411552,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,7973.0,47787142.07,0.0,0.7790613718411552,0.41155234657039713,0.7003610108303249,0.3821,3 - aderencia baixa
113,2021,497793184.33932686,153132401.6552806,-344660782.68404627,907083263.5993892,120992910.4696714,31577774.0,published,False,5856394713.962273,6201055496.646318,0.0802755570577534,calculated,Fabricação de produtos petroquímicos básicos,True,relevante para transição energética,650925585.9946074,0.7647466854121338,0.2352533145878662,0.0802755570577534,0.0261478962970505,0.6895306859205776,0.7581227436823105,1.0,0.7790613718411552,1 - priorizar,True,1,20215,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",3889.0,56311757.64,0.6944,0.7790613718411552,0.4620938628158845,0.6895306859205776,0.6684,2 - aderencia media
198,2722,291575695.7103405,50614722.33798528,-240960973.3723552,22971563.174415827,16453559.124438869,2571529.0,published,False,476914200.55133367,717875173.9236889,0.4061648964912323,calculated,Fabricação de baterias e acumuladores para veículos automotores,True,dependência externa alta; relevante para transição energética,342190418.0483258,0.8520860910522713,0.1479139089477286,0.4061648964912323,0.1061296188695418,0.555956678700361,0.8916967509025271,1.0,0.7790613718411552,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,8991.0,39239581.83,0.0,0.7790613718411552,0.36101083032490977,0.8916967509025271,0.4007,3 - aderencia baixa
202,2740,316694387.0,20727924.0,-295966463.0,55705903.0,845524.0,2704096.0,published,False,501499995.5489746,797466458.5489746,0.3971256516245703,calculated,Fabricação de lâmpadas e outros equipamentos de iluminação,True,dependência externa alta; relevante para transição energética,337422311.0,0.9385697882912076,0.0614302117087924,0.3971256516245703,0.0413318528095097,0.5415162454873647,0.8844765342960289,1.0,0.7703971119133575,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,10713.0,33490585.24,0.0,0.7703971119133575,0.4043321299638989,0.8844765342960289,0.4061,3 - aderencia baixa
244,3031,191348534.0,119418987.0,-71929547.0,4302787.0,4471120.0,2094258.0,published,False,388399811.86999446,460329358.8699944,0.4156774498800551,calculated,"Fabricação de locomotivas, vagões e outros materiais rodantes",True,dependência externa alta; relevante para transição energética,310767521.0,0.6157288682687018,0.3842711317312983,0.4156774498800551,0.3074640701421658,0.516245487364621,0.9061371841155236,1.0,0.7689530685920578,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,2820.0,26025007.67,0.0,0.7689530685920578,0.23826714801444043,0.9061371841155235,0.3758,3 - aderencia baixa
214,2824,525703583.0,46064385.0,-479639198.0,64484155.0,1537755.0,18263883.0,published,False,3387208606.2059164,3866847804.205917,0.1359514544193333,calculated,Fabricação de aparelhos e equipamentos de ar condicionado,True,relevante para transição energética,571767968.0,0.9194351772430877,0.0805648227569124,0.1359514544193333,0.0135995122696613,0.6498194945848376,0.7653429602888087,1.0,0.7660649819494585,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,6265.0,27439754.5,0.0,0.7660649819494585,0.26714801444043323,0.6498194945848376,0.3424,3 - aderencia baixa
211,2821,247666541.92248315,92536181.2795333,-155130360.64294985,25282418.1087432,8464047.774422137,2836836.0,published,False,526117875.0211424,681248235.6640922,0.3635481590364101,calculated,Fabricação de aparelhos e equipamentos para instalações térmicas,True,dependência externa alta; relevante para transição energética,340202723.2020165,0.7279969413278793,0.2720030586721206,0.3635481590364101,0.1758848837360157,0.5487364620938628,0.8592057761732852,1.0,0.7631768953068592,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,5827.0,22965249.12,0.0,0.7631768953068592,0.2527075812274368,0.8592057761732852,0.3702,3 - aderencia baixa
187,2622,2967382417.007361,115095172.8575184,-2852287244.1498427,62217537.24388541,1050236.432564885,17104425.0,published,False,3172176232.4147406,6024463476.564584,0.4925554663167273,calculated,Fabricação de periféricos para equipamentos de informática,False,valor comercial alto; dependência externa alta,3082477589.864879,0.9626614729541104,0.0373385270458896,0.4925554663167273,0.0362827171080293,0.9350180505415162,0.9711191335740073,0.0,0.7624548736462093,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,17440.0,72276073.1,0.0,0.7624548736462093,0.5487364620938628,0.9350180505415162,0.4406,3 - aderencia baixa
88,1710,86644976.0,5152602973.0,5065957997.0,92837221.0,10376858293.0,68808155.0,published,False,12761118475.909569,7695160478.909567,0.0112596710929513,calculated,Fabricação de celulose e outras pastas para a fabricação de papel,True,valor comercial alto; forte peso exportador; relevante para transição energética,5239247949.0,0.0165376742699374,0.9834623257300624,0.0112596710929513,0.4037736177065577,0.96028880866426,0.4368231046931408,1.0,0.7588447653429604,1 - priorizar,True,1,17109,1700,"Fabricação de celulose, papel e produtos de papel",0.9998999999999999,Alta exposicao TSB,Exposição praticamente integral no recorte analisado.,22742.0,205226914.81,0.9998999999999999,0.7588447653429604,0.851985559566787,0.9602888086642599,0.9041,1 - maior aderencia TSB
184,2599,413597845.1138153,196896359.8398358,-216701485.2739795,118773016.9653834,173483050.4063146,37809764.0,published,False,7012175779.893828,7228877265.167808,0.057214672478495,calculated,Fabricação de produtos de metal não especificados anteriormente,True,relevante para transição energética,610494204.9536511,0.6774803786142668,0.3225196213857332,0.057214672478495,0.0280792105075861,0.6642599277978339,0.7292418772563177,1.0,0.7574007220216608,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,113482.0,426584568.47,0.0,0.7574007220216608,0.9422382671480144,0.6642599277978339,0.4774,3 - aderencia baixa
201,2733,403665435.36100256,201716347.15350467,-201949088.2074979,37314585.30862333,15773656.63605652,35698124.0,published,False,6620552312.901149,6822501401.108647,0.0591667794007938,calculated,"Fabricação de fios, cabos e condutores elétricos isolados",True,relevante para transição energética,605381782.5145073,0.6667948177831552,0.3332051822168447,0.0591667794007938,0.0304682053127848,0.6606498194945848,0.7148014440433214,1.0,0.7501805054151625,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,26039.0,114302212.3,0.0,0.7501805054151625,0.7111913357400722,0.6606498194945848,0.4289,3 - aderencia baixa
156,2412,108106306.0,2297051009.0,2188944703.0,48159837.0,361567669.0,31554123.0,published,False,5852008413.92162,3663063710.921621,0.0295125377365605,calculated,Produção de ferroligas,True,relevante para transição energética,2405157315.0,0.0449477068821171,0.9550522931178828,0.0295125377365605,0.392523531499961,0.8989169675090253,0.4657039711191336,1.0,0.7458483754512635,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,13966.0,75093067.88,0.0,0.7458483754512635,0.5595667870036101,0.8989169675090253,0.4332,3 - aderencia baixa
108,2011,389264470.9779604,1896323.936512464,-387368147.041448,1694635042.576568,3291733.208041596,6322868.0,published,False,1172635244.405803,1560003391.4472508,0.2495279645621993,calculated,Fabricação de cloro e álcalis,True,relevante para transição energética,391160794.9144729,0.9951520603261708,0.0048479396738292,0.2495279645621993,0.0016171473146139,0.5740072202166066,0.779783393501805,1.0,0.7415162454873647,1 - priorizar,True,1,20118,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",1335.0,13603169.8,0.6944,0.7415162454873647,0.15162454873646208,0.779783393501805,0.6104,2 - aderencia media
114,2022,456586023.5854986,53000192.935626425,-403585830.6498722,636465087.3891606,48108383.82487661,15022300.0,published,False,2786026599.327598,3189612429.9774704,0.1431478067035008,calculated,"Fabricação de intermediários para plastificantes, resinas e fibras",True,relevante para transição energética,509586216.521125,0.8959936685543587,0.1040063314456412,0.1431478067035008,0.0190235775022456,0.6137184115523465,0.740072202166065,1.0,0.7415162454873645,1 - priorizar,True,1,20223,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",1192.0,10157768.43,0.6944,0.7415162454873645,0.11552346570397112,0.6425992779783394,0.5826,2 - aderencia media
227,2863,140381996.55380717,6635292.414978085,-133746704.13882908,13067969.097249975,1202367.036751079,442951.0,published,False,82149422.40527476,215896126.54410383,0.6502293431611407,calculated,Fabricação de máquinas e equipamentos para a indústria têxtil,True,dependência externa muito alta; relevante para transição energética,147017288.96878526,0.9548672645134484,0.0451327354865514,0.6502293431611407,0.0807710172597882,0.3754512635379061,0.9638989169675092,1.0,0.7357400722021661,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,1557.0,8984076.15,0.0,0.7357400722021661,0.10469314079422383,0.9638989169675091,0.3495,3 - aderencia baixa
154,2399,381423298.6271379,151150595.8604612,-230272702.7666767,922990818.8411888,192417676.4456142,15161796.0,published,False,2811897442.440824,3042170145.2075005,0.1253786870625941,calculated,Fabricação de produtos de minerais não-metálicos não especificados anteriormente,True,relevante para transição energética,532573894.48759913,0.7161884999904351,0.2838115000095648,0.1253786870625941,0.053753950474544,0.6389891696750902,0.6931407942238267,1.0,0.7328519855595668,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,28177.0,115463102.48,0.0,0.7328519855595668,0.7292418772563177,0.6389891696750902,0.4249,3 - aderencia baixa
120,2051,1727744300.1763108,178953543.61941606,-1548790756.5568948,325823388.97932184,15237603.475858508,38968438.0,published,False,7227062753.522986,8775853510.079882,0.1968747880980278,calculated,Fabricação de defensivos agrícolas,False,baixo peso relativo na triagem inicial,1906697843.7957268,0.9061447810403104,0.0938552189596896,0.1968747880980278,0.0247615870682984,0.8808664259927798,0.9422382671480144,0.0,0.7292418772563177,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,12632.0,145593175.93,0.0,0.7292418772563177,0.7870036101083032,0.8808664259927798,0.4718,3 - aderencia baixa
194,2670,121546817.95499387,2574999.3964037364,-118971818.55859014,6201413.411080245,45739.68676579359,244489.0,published,False,45342780.88195584,164314599.44054598,0.7397201366697377,calculated,"Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",True,dependência externa muito alta; relevante para transição energética,124121817.3513976,0.979254256412362,0.020745743587638,0.7397201366697377,0.0567896222136754,0.3429602888086642,0.9783393501805054,1.0,0.7285198555956678,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,787.0,3854052.05,0.0,0.7285198555956678,0.07581227436823104,0.9783393501805054,0.344,3 - aderencia baixa
133,2110,1293108441.058307,74779708.18549085,-1218328732.872816,56919845.90335771,2012260.9397612724,3471758.0,published,False,643870122.0471156,1862198854.919932,0.6943986876814541,calculated,Fabricação de produtos farmoquímicos,False,dependência externa muito alta,1367888149.2437978,0.9453320008460993,0.0546679991539007,0.6943986876814541,0.1161409818920263,0.8411552346570397,0.9747292418772564,0.0,0.7263537906137184,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,4455.0,31784613.44,0.0,0.7263537906137184,0.30685920577617326,0.9747292418772563,0.3892,3 - aderencia baixa
237,2943,357328548.23075044,170268312.00747192,-187060236.2232785,46036811.00411181,36048078.95285155,18807422.0,published,False,3488013017.765526,3675073253.988804,0.0972303199243491,calculated,Fabricação de peças e acessórios para o sistema de freios de veículos automotores,True,relevante para transição energética,527596860.2382224,0.6772757291796775,0.3227242708203225,0.0972303199243491,0.0488152742378663,0.6353790613718412,0.6787003610108303,1.0,0.7256317689530687,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,17451.0,89513585.94,0.0,0.7256317689530687,0.631768953068592,0.6353790613718412,0.4031,3 - aderencia baixa
261,3250,1546261430.8486283,306203541.93636185,-1240057888.9122667,38205161.31877689,3577987.6325309863,18121507.0,published,False,3360803640.048546,4600861528.960813,0.3360808451016085,calculated,Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,False,dependência externa alta,1852464972.78499,0.8347048141612003,0.1652951858387996,0.3360808451016085,0.0911102149163165,0.8664259927797834,0.9314079422382672,0.0,0.7191335740072202,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,79761.0,313422793.54,0.0,0.7191335740072202,0.9133574007220217,0.8664259927797834,0.4924,3 - aderencia baixa
230,2866,138930576.23159668,8292122.187221087,-130638454.0443756,15929536.075833984,513667.0440584943,1009076.0,published,False,187142619.7548375,317781073.7992131,0.4371895864364113,calculated,Fabricação de máquinas e equipamentos para a indústria do plástico,True,dependência externa alta; relevante para transição energética,147222698.41881776,0.9436763333624566,0.0563236666375434,0.4371895864364113,0.0443091060608428,0.3790613718411552,0.9133574007220217,1.0,0.7169675090252707,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,2741.0,12134150.53,0.0,0.7169675090252707,0.148014440433213,0.9133574007220217,0.3458,3 - aderencia baixa
162,2439,330076281.0513214,26111025.754786134,-303965255.29653525,39791976.58218314,4350288.4785523135,7165101.0,published,False,1328835263.100109,1632800518.3966446,0.2021534641448088,calculated,Produção de outros tubos de ferro e aço,True,relevante para transição energética,356187306.8061075,0.926692991985254,0.073307008014746,0.2021534641448088,0.0196495581354985,0.5595667870036101,0.7220216606498195,1.0,0.712635379061372,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,2335.0,9242516.959999999,0.0,0.712635379061372,0.12274368231046931,0.7220216606498195,0.311,3 - aderencia baixa
146,2319,256755734.4905116,76594261.0269116,-180161473.4636,199142772.50525936,36960655.022806734,5528512.0,published,False,1025314464.9422404,1205475938.4058406,0.2129911732871694,calculated,Fabricação de artigos de vidro,True,relevante para transição energética,333349995.5174232,0.770228702394243,0.2297712976057569,0.2129911732871694,0.0747031897489385,0.5342960288808665,0.740072202166065,1.0,0.7097472924187727,1 - priorizar,True,1,23192,2300,Fabricação de produtos de minerais não-metálicos,0.2389,Exposicao intermediaria TSB,Exposição parcial em setor heterogêneo.,19913.0,69568966.84,0.2389,0.7097472924187727,0.5812274368231047,0.740072202166065,0.5003,2 - aderencia media
203,2751,363287480.2518557,61142126.83090467,-302145353.420951,105910453.9289707,11328939.930883676,28870191.0,published,False,5354248021.519224,5656393374.940175,0.064225992813963,calculated,"Fabricação de fogões, refrigeradores e máquinas de lavar e secar para uso doméstico",True,relevante para transição energética,424429607.08276033,0.8559428328971819,0.1440571671028181,0.064225992813963,0.0114193676843449,0.5848375451263538,0.6859205776173285,1.0,0.708303249097473,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,32353.0,147929569.81,0.0,0.708303249097473,0.7942238267148014,0.5848375451263538,0.4236,3 - aderencia baixa
122,2061,216819021.90079767,424118092.3056824,207299070.40488464,85863320.95922686,484867682.5711847,27310874.0,published,False,5065058041.370797,4857758970.965913,0.0446335487612069,calculated,Fabricação de sabões e detergentes sintéticos,True,relevante para transição energética,640937114.20648,0.3382843918614903,0.6617156081385098,0.0446335487612069,0.0837341031122518,0.6823104693140795,0.5848375451263538,1.0,0.7068592057761733,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,25089.0,105379700.61999999,0.0,0.7068592057761733,0.6931407942238267,0.6823104693140795,0.4177,3 - aderencia baixa
224,2854,894781387.4197899,1571947010.5268784,677165623.1070884,165026318.19998547,179171652.83540007,30995895.0,published,False,5748479789.37748,5071314166.270391,0.1764397467960146,calculated,"Fabricação de máquinas e equipamentos para terraplenagem, pavimentação e construção, exceto tratores",False,baixo peso relativo na triagem inicial,2466728397.946668,0.3627401331109723,0.6372598668890277,0.1764397467960146,0.2734543858763587,0.9061371841155236,0.855595667870036,0.0,0.7046931407942238,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,7735.0,53350748.24,0.0,0.7046931407942238,0.45126353790613716,0.9061371841155235,0.4023,3 - aderencia baixa
234,2930,258117537.752045,294910276.8526868,36792739.10064182,79449106.18431118,44518550.69615848,36308038.0,published,False,6733666591.4937935,6696873852.393151,0.0385429893770219,calculated,"Fabricação de cabines, carrocerias e reboques para veículos automotores",True,relevante para transição energética,553027814.6047318,0.4667351820930211,0.533264817906979,0.0385429893770219,0.0437963883191407,0.6425992779783394,0.6173285198555957,1.0,0.703971119133574,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,60219.0,234963722.23,0.0,0.703971119133574,0.8880866425992779,0.6425992779783394,0.45,3 - aderencia baixa
213,2823,333726550.4160142,97665380.86826582,-236061169.5477484,34027330.15500096,6347506.699678941,9911053.0,published,False,1838097846.890662,2074159016.43841,0.1608972830776804,calculated,Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,True,relevante para transição energética,431391931.28428,0.7736040621401749,0.2263959378598251,0.1608972830776804,0.0531339400856582,0.592057761732852,0.6678700361010831,1.0,0.703971119133574,1 - priorizar,False,0,,,,0.0,Sem exposicao TSB direta,,24069.0,99254870.76,0.0,0.703971119133574,0.6606498194945848,0.6678700361010831,0.4083,3 - aderencia baixa
173,2522,171669762.0,28907941.0,-142761821.0,29101028.0,3395307.0,2413984.0,published,False,447696000.90207446,590457821.9020745,0.290740092911278,calculated,"Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",True,relevante para transição energética,200577703.0,0.8558765976096555,0.1441234023903444,0.290740092911278,0.064570469563616,0.4404332129963899,0.8086642599277978,1.0,0.699638989169675,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,3633.0,21521221.03,0.0,0.699638989169675,0.20577617328519857,0.8086642599277978,0.3374,3 - aderencia baixa
112,2019,992219587.227934,576204600.273552,-416014986.95438194,1640891461.4527152,657416904.178029,31283049.0,published,False,5801735195.147789,6217750182.102171,0.1595785546489216,calculated,Fabricação de produtos químicos inorgânicos não especificados anteriormente,False,baixo peso relativo na triagem inicial,1568424187.5014858,0.632621962307626,0.367378037692374,0.1595785546489216,0.0993159082399096,0.855595667870036,0.8736462093862816,0.0,0.6916967509025271,2 - aprofundar,True,1,20193,2091,"Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros",0.6944,Exposicao intermediaria TSB,"Exposição elevada, mas ainda não integral.",9779.0,69338234.88,0.6944,0.6916967509025271,0.5234657039711191,0.855595667870036,0.6837,2 - aderencia media
229,2865,126344031.0,25898147.0,-100445884.0,8988281.0,1139311.0,1462152.0,published,False,271169818.4871855,371615702.4871855,0.3399857168424059,calculated,"Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos",True,dependência externa alta; relevante para transição energética,152242178.0,0.8298884885895419,0.1701115114104581,0.3399857168424059,0.0955052709939541,0.3862815884476534,0.8375451263537906,1.0,0.6895306859205776,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,3504.0,30015165.61,0.0,0.6895306859205776,0.2815884476534296,0.8375451263537906,0.3543,3 - aderencia baixa
70,1412,1139074475.4429772,70566663.94807033,-1068507811.4949068,92215670.78793073,2169026.665649557,40907891.0,published,False,7586752524.473221,8655260335.968128,0.1316048774072567,calculated,"Confecção de peças do vestuário, exceto roupas íntimas",False,baixo peso relativo na triagem inicial,1209641139.3910477,0.9416631415300618,0.0583368584699382,0.1316048774072567,0.0093013003548537,0.8194945848375451,0.8989169675090253,0.0,0.6873646209386282,2 - aprofundar,False,0,,,,0.0,Sem exposicao TSB direta,,399227.0,920819893.94,0.0,0.6873646209386282,1.0,0.8194945848375451,0.4948,3 - aderencia baixa
